OPEN (0.27),0.27404936446463024
OPEN (0.26),0.26271291392235496
OPEN (0.25),0.24844304458653943
OPEN (0.26),0.26100133700768524
OPEN (0.28),0.2759627521020902
OPEN (0.28),0.277738881372836
OPEN (0.27),0.2704113189308796
OPEN (0.26),0.26435684283266986
OPEN (0.27),0.27435960831035955
OPEN (0.27),0.27349236459681947
OPEN (0.26),0.2649686561383109
OPEN (0.27),0.27193607759510363
OPEN (0.28),0.2823755408969504
OPEN (0.26),0.2602288734659311
OPEN (0.26),0.26173173291274543
OPEN (0.27),0.26960180049117166
OPEN (0.27),0.2705006091248133
OPEN (0.25),0.2541400199608761
OPEN (0.22),0.2193067300135474
OPEN (0.19),0.19016560273870875
OPEN (0.18),0.18477390794522808
CLOSED (0.18),0.1763289548055314
CLOSED (0.16),0.16404556020343833
CLOSED (0.16),0.1614215034964906
CLOSED (0.16),0.16392122286545224
CLOSED (0.17),0.17399362225343573
OPEN (0.19),0.190375667092664
OPEN (0.20),0.19834049663502235
OPEN (0.21),0.2092321849978867
OPEN (0.23),0.22758871256751112
OPEN (0.24),0.23721878936071783
OPEN (0.23),0.2331718676006715
OPEN (0.24),0.2406187949069655
OPEN (0.26),0.2574742793614445
OPEN (0.26),0.26273842315596513
OPEN (0.26),0.2612561628362766
OPEN (0.26),0.2640261759557797
OPEN (0.27),0.2744007623951421
OPEN (0.27),0.26923536880366306
OPEN (0.27),0.2747741341412303
OPEN (0.28),0.2797142341853303
OPEN (0.29),0.2855746845890009
OPEN (0.28),0.2836384434565321
OPEN (0.29),0.2872984816115922
OPEN (0.28),0.2839567662834964
OPEN (0.29),0.28913783855939557
OPEN (0.29),0.28853763860673554
OPEN (0.29),0.29114992232806813
OPEN (0.29),0.2911410713672101
OPEN (0.30),0.2984822580124773
OPEN (0.30),0.30000571377250373
OPEN (0.30),0.2962479599115626
OPEN (0.31),0.30530562821658735
OPEN (0.30),0.29728716690952806
OPEN (0.30),0.30330652462273444
OPEN (0.30),0.30286334380292784
OPEN (0.30),0.2962951370772557
OPEN (0.30),0.29676649926447995
OPEN (0.29),0.29372145989222
OPEN (0.30),0.2970612675317007
OPEN (0.30),0.3008722339463452
OPEN (0.30),0.29894246488607235
OPEN (0.30),0.2967569210284581
OPEN (0.28),0.283880347328933
OPEN (0.29),0.2943327576170796
OPEN (0.29),0.29205920664560153
OPEN (0.28),0.2843812585529876
OPEN (0.27),0.2734472045522467
OPEN (0.29),0.2939847804427721
OPEN (0.30),0.29863603195383737
OPEN (0.29),0.29188368973851786
OPEN (0.30),0.30253615790098615
OPEN (0.30),0.2985582105469866
OPEN (0.31),0.30749876694974065
OPEN (0.31),0.3077860711839334
OPEN (0.29),0.2910479366181742
OPEN (0.31),0.311243858309312
OPEN (0.29),0.291287373591812
OPEN (0.31),0.30654547270305676
OPEN (0.31),0.3130163761494402
OPEN (0.30),0.2986968934733051
OPEN (0.29),0.2878370911936716
OPEN (0.30),0.3031151821605662
OPEN (0.29),0.28820357360337384
OPEN (0.30),0.30476349493962684
OPEN (0.30),0.2970270422355231
OPEN (0.28),0.28468344844578597
OPEN (0.30),0.2983543948203833
OPEN (0.30),0.2998000677449903
OPEN (0.30),0.2964559122107514
OPEN (0.30),0.3030486798023537
OPEN (0.31),0.3074451510612184
OPEN (0.31),0.3107833331962785
OPEN (0.29),0.28750347862727144
OPEN (0.30),0.3044013003446338
OPEN (0.30),0.3023401336058703
OPEN (0.31),0.30542055064612816
OPEN (0.31),0.3067973817650883
OPEN (0.29),0.28927185990465354
OPEN (0.31),0.3075434814442376
OPEN (0.31),0.3103065666638644
OPEN (0.31),0.3071094845770558
OPEN (0.31),0.3063266918663993
OPEN (0.30),0.2979721962840788
OPEN (0.31),0.3080817184392609
OPEN (0.29),0.29078294284243633
OPEN (0.30),0.29815751621209047
OPEN (0.30),0.3000696743930067
OPEN (0.29),0.29045846019868765
OPEN (0.29),0.29412557596707223
OPEN (0.30),0.29914451503764655
OPEN (0.30),0.30096506965291653
OPEN (0.31),0.3097216245366428
OPEN (0.30),0.2967686068313148
OPEN (0.31),0.30722571290514644
OPEN (0.31),0.30671413718040763
OPEN (0.28),0.27941226317330525
OPEN (0.27),0.26756287831948233
OPEN (0.30),0.2980449500074127
OPEN (0.30),0.30106093587727556
OPEN (0.28),0.27837149365241454
OPEN (0.29),0.2859664804424262
OPEN (0.28),0.2774896061255737
OPEN (0.31),0.3066836628406817
OPEN (0.34),0.34431025420758055
OPEN (0.31),0.3051591464970783
